name,year,region,area,population,gdp
Puerto Rico,2000,Central America and the Caribbean,9104,3915798,4.1999999E-2
Puerto Rico,2001,Central America and the Caribbean,9104,3937316,2.8000001E-2
Puerto Rico,2002,Central America and the Caribbean,9104,3957988,0.022
Puerto Rico,2004,Central America and the Caribbean,9104,3897960,1.6000001E-2
Puerto Rico,2005,Central America and the Caribbean,9104,3916632,2.7000001E-2
Puerto Rico,2006,Central America and the Caribbean,9104,3927188,0.025
Puerto Rico,2007,Central America and the Caribbean,9104,3974259,4.9999999E-3
Qatar,1989,Middle East,11000,468632,9.0000004E-2
Qatar,1990,Middle East,11000,490897,9.0000004E-2
Qatar,1991,Middle East,11000,518478,5.0000001E-2
Qatar,1992,Middle East,11000,484387,
Qatar,1993,Middle East,11000,499115,2.9999999E-2
Qatar,1997,Middle East,11000,670274,0.025
Qatar,1998,Middle East,11000,697126,0.1
Qatar,2000,Middle East,11000,744483,0.015
Qatar,2001,Middle East,11000,769152,3.9999999E-2
Qatar,2002,Middle East,11000,793341,5.6000002E-2
Qatar,2003,Middle East,11000,817052,0.046
Qatar,2004,Middle East,11000,840290,8.5000001E-2
Qatar,2005,Middle East,11000,863051,8.6999997E-2
Qatar,2006,Middle East,11000,885359,0.088
Qatar,2007,Middle East,11000,907229,7.1000002E-2
Qatar,2008,Middle East,11000,907229,7.8000002E-2
Qatar,2009,Middle East,11000,833285,0.112
Qatar,2010,Middle East,11000,840926,9.4999999E-2
Qatar,2011,Middle East,11000,848016,0.163
Reunion,1989,World,2510,565548,
Reunion,1990,World,2510,595583,9.0000004E-2
Reunion,1991,World,2510,607086,9.0000004E-2
Reunion,1992,World,2510,626414,9.0000004E-2
Reunion,1993,World,2510,639622,9.0000004E-2
Reunion,1994,World,2510,652857,
Reunion,1995,World,2510,666067,
Reunion,1996,World,2510,679198,2.7000001E-2
Reunion,1997,World,2510,692204,2.7000001E-2
Reunion,1998,World,2510,705053,3.9999999E-2
Reunion,1999,World,2510,717723,3.7999999E-2
Reunion,2000,World,2510,720934,3.7999999E-2
Reunion,2001,World,2510,732570,3.7999999E-2
Reunion,2002,World,2510,743981,3.7999999E-2
Reunion,2003,World,2510,755171,0.025
Reunion,2004,World,2510,766153,0.025
Reunion,2005,World,2510,776948,0.025
Reunion,2006,World,2510,787584,0.025
Reunion,2007,World,2510,,
Reunion,2008,World,2510,,
Reunion,2009,World,2510,,
Reunion,2010,World,2510,,
Reunion,2011,World,2510,,
Romania,1989,Ethnic Groups in Eastern Europe, Europe,237500,23153475,
Romania,1990,Ethnic Groups in Eastern Europe, Europe,237500,23273285,
Romania,1991,Ethnic Groups in Eastern Europe, Europe,237500,23397054,
Romania,1994,Ethnic Groups in Eastern Europe, Europe,237500,23181415,9.9999998E-3
Romania,1995,Ethnic Groups in Eastern Europe, Europe,237500,23198330,3.4000002E-2
Romania,1996,Ethnic Groups in Eastern Europe, Europe,237500,21657162,5.4000001E-2
Romania,1997,Ethnic Groups in Eastern Europe, Europe,237500,22463077,4.1000001E-2
Romania,2001,Ethnic Groups in Eastern Europe, Europe,237500,22364022,0.022
Romania,2002,Ethnic Groups in Eastern Europe, Europe,237500,22317730,0.048
Romania,2003,Ethnic Groups in Eastern Europe, Europe,237500,22271839,4.8999999E-2
Romania,2004,Ethnic Groups in Eastern Europe, Europe,237500,22355551,4.8999999E-2
Romania,2005,Ethnic Groups in Eastern Europe, Europe,237500,22329977,0.081
Romania,2006,Ethnic Groups in Eastern Europe, Europe,237500,22303552,4.1000001E-2
Romania,2007,Ethnic Groups in Eastern Europe, Europe,237500,22276056,0.077
Romania,2008,Ethnic Groups in Eastern Europe, Europe,237500,22276056,0.059
Romania,2009,Ethnic Groups in Eastern Europe, Europe,237500,22215421,7.5999998E-2
Russia,1989,Europe, Asia,17125187,147400537,
Russia,1990,Europe, Asia,17125187,147665081,
Russia,1991,Europe, Asia,17125187,148273746,
Russia,1994,Europe, Asia,17125187,148355867,2.9999999E-2
Russia,1998,Europe, Asia,17125187,147802133,5.4000001E-2
Russia,1999,Europe, Asia,17125187,147539426,0.057
Russia,2000,Europe, Asia,17125187,146890128,0.035
Russia,2001,Europe, Asia,17125187,146303611,0.055
Russia,2002,Europe, Asia,17125187,145166731,8.3999999E-2
Russia,2003,Europe, Asia,17125187,144963650,8.9000002E-2
Russia,2004,Europe, Asia,17125187,144168205,0.012
Russia,2005,Europe, Asia,17125187,143474219,6.1999999E-2
Russia,2006,Europe, Asia,17125187,142753551,0.012
Russia,2007,Europe, Asia,17125187,142220968,8.2000002E-2
Russia,2008,Europe, Asia,17125187,142008838,3.4000002E-2
Russia,2009,Europe, Asia,17125187,141903979,5.4000001E-2
Russia,2010,Europe, Asia,17125187,142856536,6.4000003E-2
Russia,2011,Europe, Asia,17125187,142865433,0.021
Rwanda,1989,Africa,26340,7322039,
Rwanda,1993,Africa,26340,8139272,0.013
Rwanda,1994,Africa,26340,,
Rwanda,1997,Africa,26340,7737537,
Rwanda,1998,Africa,26340,7956172,0.133
Rwanda,1999,Africa,26340,8154933,0.105
Rwanda,2000,Africa,26340,7229129,5.2999999E-2
Rwanda,2001,Africa,26340,7312756,5.7999998E-2
Rwanda,2002,Africa,26340,7398074,5.0000001E-2
Rwanda,2003,Africa,26340,7810056,9.7000003E-2
Rwanda,2004,Africa,26340,7954013,0.035
Rwanda,2005,Africa,26340,8440820,8.9999996E-3
Rwanda,2006,Africa,26340,8648248,5.2000001E-2
Rwanda,2007,Africa,26340,9907509,5.7999998E-2
Rwanda,2008,Africa,26340,9907509,5.9999999E-2
Rwanda,2009,Africa,26340,10473282,7.5000003E-2
Rwanda,2010,Africa,26340,11055976,4.5000002E-2
Rwanda,2011,Africa,26340,11370425,6.4999998E-2
Saint Lucia,1989,Central America and the Caribbean,620,149577,0.021
Saint Lucia,1990,Central America and the Caribbean,620,153196,6.8000004E-2
Saint Lucia,1991,Central America and the Caribbean,620,153075,3.9999999E-2
Saint Lucia,1992,Central America and the Caribbean,620,151774,3.9999999E-2
Saint Lucia,1993,Central America and the Caribbean,620,144337,0.025
Saint Lucia,1994,Central America and the Caribbean,620,145090,0.066
Saint Lucia,1995,Central America and the Caribbean,620,156050,0.02
Saint Lucia,1996,Central America and the Caribbean,620,157862,0.02
Saint Lucia,1997,Central America and the Caribbean,620,150630,4.3000001E-2
Saint Lucia,1998,Central America and the Caribbean,620,152335,8.0000004E-3
Saint Lucia,1999,Central America and the Caribbean,620,154020,0.022
Saint Lucia,2000,Central America and the Caribbean,620,156260,2.8999999E-2
Saint Lucia,2001,Central America and the Caribbean,620,158178,4.9999999E-3
Saint Lucia,2003,Central America and the Caribbean,620,162157,0.033
Saint Lucia,2004,Central America and the Caribbean,620,164213,0.033
Saint Lucia,2005,Central America and the Caribbean,620,166312,0.033
Saint Lucia,2006,Central America and the Caribbean,620,168458,5.0999999E-2
Saint Lucia,2007,Central America and the Caribbean,620,200649,5.0999999E-2
Saint Lucia,2008,Central America and the Caribbean,620,170649,5.0999999E-2
Saint Lucia,2009,Central America and the Caribbean,620,160267,0.023
Saint Lucia,2011,Central America and the Caribbean,620,161557,8.0000004E-3
San Marino,1989,Europe,60,22980,
San Marino,1990,Europe,60,23123,
San Marino,1991,Europe,60,23264,0.02
San Marino,1992,Europe,60,23404,
San Marino,1993,Europe,60,23855,
San Marino,1994,Europe,60,24091,
San Marino,1995,Europe,60,24313,0.024
San Marino,1996,Europe,60,24521,0.024
San Marino,1997,Europe,60,24714,0.048
San Marino,1998,Europe,60,24894,0.048
San Marino,1999,Europe,60,25061,
San Marino,2000,Europe,60,26937,
San Marino,2001,Europe,60,27336,7.9999998E-2
San Marino,2002,Europe,60,27730,7.5000003E-2
San Marino,2003,Europe,60,28119,7.5000003E-2
San Marino,2004,Europe,60,28503,7.5000003E-2
San Marino,2005,Europe,60,28880,7.5000003E-2
San Marino,2006,Europe,60,29251,0.023
San Marino,2007,Europe,60,59615,0.046
San Marino,2008,Europe,60,29615,0.046
San Marino,2009,Europe,60,30324,4.3000001E-2
San Marino,2010,Europe,60,31477,4.3000001E-2
Sao Tome and Principe,1989,Africa,960,120993,1.7999999E-2
Sao Tome and Principe,1990,Africa,960,124765,1.7999999E-2
Sao Tome and Principe,1991,Africa,960,128499,0.015
Sao Tome and Principe,1992,Africa,960,132338,0.015
Sao Tome and Principe,1993,Africa,960,133225,0.015
Sao Tome and Principe,1994,Africa,960,136780,0.015
Sao Tome and Principe,1995,Africa,960,140423,
Sao Tome and Principe,1996,Africa,960,144128,0.015
Sao Tome and Principe,1997,Africa,960,147865,2.6000001E-2
Sao Tome and Principe,1998,Africa,960,150123,0.015
Sao Tome and Principe,1999,Africa,960,154878,0.025
Sao Tome and Principe,2000,Africa,960,159883,0.015
Sao Tome and Principe,2001,Africa,960,165034,2.9999999E-2
Sao Tome and Principe,2002,Africa,960,170372,3.9999999E-2
Sao Tome and Principe,2003,Africa,960,175883,3.9999999E-2
Sao Tome and Principe,2004,Africa,960,181565,5.0000001E-2
Sao Tome and Principe,2005,Africa,960,187410,5.9999999E-2
Sao Tome and Principe,2006,Africa,960,193413,5.9999999E-2
Sao Tome and Principe,2007,Africa,960,229579,0.044
Sao Tome and Principe,2008,Africa,960,199579,6.4999998E-2
Sao Tome and Principe,2009,Africa,960,212679,0.055
Sao Tome and Principe,2010,Africa,960,175808,3.9999999E-2
Sao Tome and Principe,2011,Africa,960,179506,4.5000002E-2
Saudi Arabia,1989,Middle East,1960582,16108539,
Saudi Arabia,1990,Middle East,1960582,17115728,3.2000002E-2
Saudi Arabia,1991,Middle East,1960582,17869558,4.9999999E-3
Saudi Arabia,1992,Middle East,1960582,17050934,0.015
Saudi Arabia,1993,Middle East,1960582,17615310,3.5999998E-2
Saudi Arabia,1994,Middle East,1960582,18196783,9.9999998E-3
Saudi Arabia,1996,Middle East,1960582,19409058,0
Saudi Arabia,1997,Middle East,1960582,20087965,5.9999999E-2
Saudi Arabia,1998,Middle East,1960582,20785955,3.9999999E-2
Saudi Arabia,2000,Middle East,1960582,22023506,1.6000001E-2
Saudi Arabia,2001,Middle East,1960582,22757092,3.9999999E-2
Saudi Arabia,2002,Middle East,1960582,23513330,1.6000001E-2
Saudi Arabia,2003,Middle East,1960582,24293844,9.9999998E-3
Saudi Arabia,2004,Middle East,1960582,25795938,5.2999999E-2
Saudi Arabia,2005,Middle East,1960582,26417599,5.0000001E-2
Saudi Arabia,2006,Middle East,1960582,27019731,6.4999998E-2
Saudi Arabia,2007,Middle East,1960582,27601038,0.024
Saudi Arabia,2008,Middle East,1960582,27601038,4.6999998E-2
Saudi Arabia,2009,Middle East,1960582,28686633,4.1999999E-2
Saudi Arabia,2010,Middle East,1960582,25731776,0.001
Saudi Arabia,2011,Middle East,1960582,26131703,0.037
Senegal,1989,Africa,196190,7506197,4.1999999E-2
Senegal,1990,Africa,196190,7713851,5.0999999E-2
Senegal,1991,Africa,196190,7952657,6.0000001E-3
Senegal,1992,Africa,196190,8205058,3.5999998E-2
Senegal,1993,Africa,196190,8463225,0.012
Senegal,1994,Africa,196190,8730508,0.012
Senegal,1996,Africa,196190,9092749,4.5000002E-2
Senegal,1997,Africa,196190,9403546,5.0000001E-2
Senegal,1998,Africa,196190,9723149,4.6999998E-2
Senegal,1999,Africa,196190,10051930,0.057
Senegal,2000,Africa,196190,9987494,5.0000001E-2
Senegal,2001,Africa,196190,10284929,0.057
Senegal,2002,Africa,196190,10589571,0.057
Senegal,2003,Africa,196190,10580307,0.024
Senegal,2004,Africa,196190,10852147,0.055
Senegal,2005,Africa,196190,11126832,3.2000002E-2
Senegal,2006,Africa,196190,11987121,6.1000001E-2
Senegal,2007,Africa,196190,12521851,0.02
Senegal,2008,Africa,196190,12521851,0.046
Senegal,2009,Africa,196190,13711597,4.6999998E-2
Senegal,2010,Africa,196190,12323252,1.7999999E-2
Senegal,2011,Africa,196190,12643799,4.1999999E-2
Seychelles,1989,Africa,455,69719,0.014
Seychelles,1990,Africa,455,68336,6.1999999E-2
Seychelles,1991,Africa,455,68932,0.07
Seychelles,1994,Africa,455,72113,3.9999999E-2
Seychelles,1997,Africa,455,78107,0.011
Seychelles,1998,Africa,455,78641,
Seychelles,1999,Africa,455,79164,4.3000001E-2
Seychelles,2000,Africa,455,79326,1.7999999E-2
Seychelles,2001,Africa,455,79715,0.015
Seychelles,2002,Africa,455,80098,0.015
Seychelles,2003,Africa,455,80469,0.015
Seychelles,2004,Africa,455,80832,0.015
Seychelles,2005,Africa,455,81188,0.015
Seychelles,2008,Africa,455,81895,5.7999998E-2
Seychelles,2009,Africa,455,87476,3.0999999E-2
Seychelles,2010,Africa,455,88340,7.0000002E-3
Seychelles,2011,Africa,455,89188,6.1999999E-2
Sierra Leone,1989,Africa,71740,4063519,1.7999999E-2
Sierra Leone,1990,Africa,71740,4165953,1.7999999E-2
Sierra Leone,1991,Africa,71740,4274543,1.7999999E-2
Sierra Leone,1992,Africa,71740,4456737,2.9999999E-2
Sierra Leone,1994,Africa,71740,4630037,
Sierra Leone,1995,Africa,71740,4753120,7.0000002E-3
Sierra Leone,1997,Africa,71740,4891546,5.0000001E-2
Sierra Leone,1999,Africa,71740,5296651,7.0000002E-3
Sierra Leone,2001,Africa,71740,5426618,4.1999999E-2
Sierra Leone,2002,Africa,71740,5614743,2.9999999E-2
Sierra Leone,2003,Africa,71740,5732681,0.066
Sierra Leone,2004,Africa,71740,5883889,6.4999998E-2
Sierra Leone,2005,Africa,71740,6017643,5.9999999E-2
Sierra Leone,2006,Africa,71740,6005250,7.5000003E-2
Sierra Leone,2007,Africa,71740,6144562,7.1000002E-2
Sierra Leone,2008,Africa,71740,6144562,6.8000004E-2
Sierra Leone,2009,Africa,71740,6440053,5.9999999E-2
Sierra Leone,2010,Africa,71740,5245695,0.044
Sierra Leone,2011,Africa,71740,5363669,5.0000001E-2
Singapore,1989,Southeast Asia,632,2674362,0.109
Singapore,1990,Southeast Asia,632,2720915,0.092
Singapore,1991,Southeast Asia,632,2756330,8.2999997E-2
Singapore,1992,Southeast Asia,632,2792092,6.4999998E-2
Singapore,1993,Southeast Asia,632,2826331,5.7999998E-2
Singapore,1994,Southeast Asia,632,2859142,9.8999999E-2
Singapore,1995,Southeast Asia,632,2890468,0.101
Singapore,1996,Southeast Asia,632,3396924,8.9000002E-2
Singapore,1997,Southeast Asia,632,3440693,6.4999998E-2
Singapore,1998,Southeast Asia,632,3490356,5.9999999E-2
Singapore,1999,Southeast Asia,632,3531600,0.013
Singapore,2000,Southeast Asia,632,4151264,0.055
Singapore,2001,Southeast Asia,632,4300419,0.101
Singapore,2003,Southeast Asia,632,4608595,0.022
Singapore,2004,Southeast Asia,632,4353893,0.011
Singapore,2005,Southeast Asia,632,4425720,0.081
Singapore,2006,Southeast Asia,632,4492150,6.4000003E-2
Singapore,2007,Southeast Asia,632,4583009,7.9000004E-2
Singapore,2008,Southeast Asia,632,4553009,7.5000003E-2
Singapore,2009,Southeast Asia,632,4657542,0.012
Singapore,2011,Southeast Asia,632,4740737,0.145
Slovakia,1989,Ethnic Groups in Eastern Europe, Europe,48845,,
Slovakia,1990,Ethnic Groups in Eastern Europe, Europe,48845,,
Slovakia,1991,Ethnic Groups in Eastern Europe, Europe,48845,,
Slovakia,1992,Ethnic Groups in Eastern Europe, Europe,48845,,
Slovakia,1995,Ethnic Groups in Eastern Europe, Europe,48845,5432383,4.3000001E-2
Slovakia,1996,Ethnic Groups in Eastern Europe, Europe,48845,5374362,5.9999999E-2
Slovakia,1997,Ethnic Groups in Eastern Europe, Europe,48845,5387665,0.07
Slovakia,1998,Ethnic Groups in Eastern Europe, Europe,48845,5392982,0.059
Slovakia,1999,Ethnic Groups in Eastern Europe, Europe,48845,5396193,5.0000001E-2
Slovakia,2000,Ethnic Groups in Eastern Europe, Europe,48845,5407956,1.8999999E-2
Slovakia,2001,Ethnic Groups in Eastern Europe, Europe,48845,5414937,0.022
Slovakia,2002,Ethnic Groups in Eastern Europe, Europe,48845,5422366,2.9999999E-2
Slovakia,2003,Ethnic Groups in Eastern Europe, Europe,48845,5430033,0.044
Slovakia,2004,Ethnic Groups in Eastern Europe, Europe,48845,5423567,3.9000001E-2
Slovakia,2005,Ethnic Groups in Eastern Europe, Europe,48845,5431363,5.2999999E-2
Slovakia,2006,Ethnic Groups in Eastern Europe, Europe,48845,5439448,5.9999999E-2
Slovakia,2007,Ethnic Groups in Eastern Europe, Europe,48845,5447502,8.2999997E-2
Slovakia,2008,Ethnic Groups in Eastern Europe, Europe,48845,5447502,0.088
Slovakia,2009,Ethnic Groups in Eastern Europe, Europe,48845,5463046,6.4000003E-2
Slovakia,2011,Ethnic Groups in Eastern Europe, Europe,48845,5477038,3.9999999E-2
Slovenia,1989,Ethnic Groups in Eastern Europe, Europe,20296,,
Slovenia,1990,Ethnic Groups in Eastern Europe, Europe,20296,,
Slovenia,1991,Ethnic Groups in Eastern Europe, Europe,20296,,
Slovenia,1994,Ethnic Groups in Eastern Europe, Europe,20296,1972227,0
Slovenia,1995,Ethnic Groups in Eastern Europe, Europe,20296,2051522,3.9999999E-2
Slovenia,1996,Ethnic Groups in Eastern Europe, Europe,20296,1951443,0.048
Slovenia,1997,Ethnic Groups in Eastern Europe, Europe,20296,1973096,2.9999999E-2
Slovenia,1998,Ethnic Groups in Eastern Europe, Europe,20296,1971739,3.2499999E-2
Slovenia,1999,Ethnic Groups in Eastern Europe, Europe,20296,1970570,3.5999998E-2
Slovenia,2000,Ethnic Groups in Eastern Europe, Europe,20296,1927593,0.035
Slovenia,2001,Ethnic Groups in Eastern Europe, Europe,20296,1930132,4.5000002E-2
Slovenia,2002,Ethnic Groups in Eastern Europe, Europe,20296,1932917,3.9999999E-2
Slovenia,2003,Ethnic Groups in Eastern Europe, Europe,20296,1935677,3.2000002E-2
Slovenia,2004,Ethnic Groups in Eastern Europe, Europe,20296,2011473,0.023
Slovenia,2005,Ethnic Groups in Eastern Europe, Europe,20296,2011070,3.9000001E-2
Slovenia,2006,Ethnic Groups in Eastern Europe, Europe,20296,2010347,3.9999999E-2
Slovenia,2007,Ethnic Groups in Eastern Europe, Europe,20296,2009245,5.2000001E-2
Slovenia,2008,Ethnic Groups in Eastern Europe, Europe,20296,2009245,5.7999998E-2
Slovenia,2009,Ethnic Groups in Eastern Europe, Europe,20296,2005692,4.3000001E-2
Slovenia,2011,Ethnic Groups in Eastern Europe, Europe,20296,2000092,0.012
Solomon Islands,1990,Oceania,28450,335082,4.3000001E-2
Solomon Islands,1991,Oceania,28450,347115,5.0000001E-2
Solomon Islands,1992,Oceania,28450,360010,5.9999999E-2
Solomon Islands,1993,Oceania,28450,372746,5.9999999E-2
Solomon Islands,1994,Oceania,28450,385811,1.7999999E-2
Solomon Islands,1995,Oceania,28450,399206,7.9999998E-2
Solomon Islands,1996,Oceania,28450,412902,7.9999998E-2
Solomon Islands,1997,Oceania,28450,426855,4.5000002E-2
Solomon Islands,1998,Oceania,28450,441039,0.035
Solomon Islands,2000,Oceania,28450,466194,0.035
Solomon Islands,2001,Oceania,28450,480442,9.9999998E-3
Solomon Islands,2005,Oceania,28450,538032,5.7999998E-2
Solomon Islands,2006,Oceania,28450,552438,0.044
Solomon Islands,2007,Oceania,28450,566842,0.044
Solomon Islands,2008,Oceania,28450,566842,0.044
Solomon Islands,2009,Oceania,28450,595613,7.2999999E-2
Solomon Islands,2011,Oceania,28450,571890,5.6000002E-2
Somalia,1989,Africa,637660,8248133,0.015
Somalia,1993,Africa,637660,6514629,
Somalia,1994,Africa,637660,6666873,
Somalia,1995,Africa,637660,7347554,
Somalia,1996,Africa,637660,9639151,0.02
Somalia,1997,Africa,637660,6590325,0.02
Somalia,1998,Africa,637660,6841695,3.9999999E-2
Somalia,1999,Africa,637660,7140643,
Somalia,2000,Africa,637660,7253137,
Somalia,2001,Africa,637660,7488773,
Somalia,2002,Africa,637660,7753310,2.9999999E-2
Somalia,2003,Africa,637660,8025190,0.035
Somalia,2004,Africa,637660,8304601,0.021
Somalia,2005,Africa,637660,8591629,2.8000001E-2
Somalia,2006,Africa,637660,8863338,0.024
Somalia,2007,Africa,637660,9118773,2.6000001E-2
Somalia,2008,Africa,637660,9118773,2.6000001E-2
Somalia,2009,Africa,637660,9832017,2.6000001E-2
Somalia,2010,Africa,637660,10112453,2.6000001E-2
Somalia,2011,Africa,637660,9925640,2.6000001E-2
South Africa,1989,Africa,1219912,38509312,2.6000001E-2
South Africa,1990,Africa,1219912,39549941,3.2000002E-2
South Africa,1994,Africa,1219912,43930631,0.011
South Africa,1995,Africa,1219912,45095459,0.02
South Africa,1996,Africa,1219912,41743459,0.033
South Africa,1997,Africa,1219912,42327458,2.9999999E-2
South Africa,1998,Africa,1219912,42834520,2.9999999E-2
South Africa,1999,Africa,1219912,43426386,0.003
South Africa,2000,Africa,1219912,43421021,6.0000001E-3
South Africa,2001,Africa,1219912,43586097,2.9999999E-2
South Africa,2002,Africa,1219912,43647658,2.6000001E-2
South Africa,2003,Africa,1219912,42768678,2.9999999E-2
South Africa,2004,Africa,1219912,42718530,1.8999999E-2
South Africa,2005,Africa,1219912,44344136,0.035
South Africa,2006,Africa,1219912,44187637,4.8999999E-2
South Africa,2007,Africa,1219912,43997828,5.0000001E-2
South Africa,2008,Africa,1219912,43997828,5.0000001E-2
South Africa,2009,Africa,1219912,49052489,2.8000001E-2
South Africa,2011,Africa,1219912,49004031,2.8000001E-2
Spain,1989,Europe,504750,39417220,
Spain,1990,Europe,504750,39268715,
Spain,1991,Europe,504750,39384516,0.037
Spain,1992,Europe,504750,39118399,0.025
Spain,1993,Europe,504750,39207159,9.9999998E-3
Spain,1995,Europe,504750,39404348,1.7999999E-2
Spain,1996,Europe,504750,39181114,2.9999999E-2
Spain,1997,Europe,504750,39107912,0.024
Spain,1998,Europe,504750,39133996,0.033
Spain,1999,Europe,504750,39167744,0.035
Spain,2000,Europe,504750,39996671,3.5999998E-2
Spain,2001,Europe,504750,40037995,3.9999999E-2
Spain,2002,Europe,504750,40077100,2.8000001E-2
Spain,2003,Europe,504750,40217413,0.02
Spain,2004,Europe,504750,40280780,0.024
Spain,2005,Europe,504750,40341462,2.6000001E-2
Spain,2006,Europe,504750,40397842,0.035
Spain,2007,Europe,504750,40448191,3.9000001E-2
Spain,2008,Europe,504750,40448191,3.7999999E-2
Spain,2009,Europe,504750,40525002,0.011
Sri Lanka,1989,Asia,65610,16881130,0.015
Sri Lanka,1990,Asia,65610,17196436,2.7000001E-2
Sri Lanka,1991,Asia,65610,17423736,4.5000002E-2
Sri Lanka,1992,Asia,65610,17631528,5.0000001E-2
Sri Lanka,1993,Asia,65610,17838190,4.5000002E-2
Sri Lanka,1994,Asia,65610,18129850,5.0000001E-2
Sri Lanka,1995,Asia,65610,18342660,5.0000001E-2
Sri Lanka,1996,Asia,65610,18553074,5.0000001E-2
Sri Lanka,1997,Asia,65610,18721178,0.037
Sri Lanka,1998,Asia,65610,18933558,5.9999999E-2
Sri Lanka,1999,Asia,65610,19144875,4.6999998E-2
Sri Lanka,2000,Asia,65610,19238575,0.037
Sri Lanka,2001,Asia,65610,19408635,5.6000002E-2
Sri Lanka,2003,Asia,65610,19742439,3.2000002E-2
Sri Lanka,2004,Asia,65610,19905165,0.055
Sri Lanka,2005,Asia,65610,20064776,5.2000001E-2
Sri Lanka,2006,Asia,65610,20222240,5.9999999E-2
Sri Lanka,2007,Asia,65610,20926315,7.5000003E-2
Sri Lanka,2008,Asia,65610,20926315,5.9999999E-2
Sri Lanka,2009,Asia,65610,21324791,5.9999999E-2
Sri Lanka,2010,Asia,65610,21513990,0.035
Sri Lanka,2011,Asia,65610,21283913,9.0999998E-2
Sudan,1989,Africa,2505810,24476290,
Sudan,1990,Africa,2505810,24971806,0.07
Sudan,1992,Africa,2505810,28305046,0
Sudan,1993,Africa,2505810,28730381,9.0000004E-2
Sudan,1994,Africa,2505810,29419798,0.07
Sudan,1995,Africa,2505810,30120420,0.07
Sudan,1996,Africa,2505810,31547543,0
Sudan,1997,Africa,2505810,32594128,3.9999999E-2
Sudan,1998,Africa,2505810,33550552,5.0000001E-2
Sudan,1999,Africa,2505810,34475690,6.1000001E-2
Sudan,2000,Africa,2505810,35079814,2.9999999E-2
Sudan,2001,Africa,2505810,36080373,0.07
Sudan,2002,Africa,2505810,37090298,0.055
Sudan,2003,Africa,2505810,38114160,5.0999999E-2
Sudan,2004,Africa,2505810,39148162,0.059
Sudan,2005,Africa,2505810,40187486,6.4000003E-2
Sudan,2006,Africa,2505810,41236378,7.9999998E-2
Sudan,2007,Africa,2505810,39379358,9.6000001E-2
Sudan,2008,Africa,2505810,39379358,0.12800001
Sudan,2009,Africa,2505810,41087825,0.055
Sudan,2010,Africa,2505810,43939598,4.1999999E-2
Sudan,2011,Africa,2505810,45047502,5.0999999E-2
Suriname,1990,South America,163270,396813,3.5999998E-2
Suriname,1991,South America,163270,402385,0.02
Suriname,1992,South America,163270,410016,0
Suriname,1996,South America,163270,436418,7.0000002E-3
Suriname,1997,South America,163270,424569,2.9999999E-2
Suriname,1998,South America,163270,427980,3.9999999E-2
Suriname,1999,South America,163270,431156,0.02
Suriname,2003,South America,163270,435449,0.012
Suriname,2004,South America,163270,436935,5.0000001E-2
Suriname,2005,South America,163270,438144,4.1999999E-2
Suriname,2006,South America,163270,439117,5.0000001E-2
Suriname,2007,South America,163270,470784,5.0000001E-2
Suriname,2008,South America,163270,470784,5.0999999E-2
Suriname,2009,South America,163270,481267,5.9999999E-2
Suriname,2010,South America,163270,486618,0.02
Suriname,2011,South America,163270,491989,0.044
Swaziland,1989,Africa,17360,756195,
Swaziland,1990,Africa,17360,778525,
Swaziland,1991,Africa,17360,859336,
Swaziland,1992,Africa,17360,913008,5.0000001E-2
Swaziland,1993,Africa,17360,906932,0.025
Swaziland,1994,Africa,17360,936369,9.9999998E-3
Swaziland,1995,Africa,17360,966977,4.5000002E-2
Swaziland,1996,Africa,17360,998730,2.6000001E-2
Swaziland,1997,Africa,17360,1031600,2.8999999E-2
Swaziland,1998,Africa,17360,966462,2.9999999E-2
Swaziland,1999,Africa,17360,985335,2.6000001E-2
Swaziland,2000,Africa,17360,1083289,3.0999999E-2
Swaziland,2001,Africa,17360,1104343,0.024
Swaziland,2002,Africa,17360,1123605,0.025
Swaziland,2003,Africa,17360,1161219,1.6000001E-2
Swaziland,2004,Africa,17360,1169241,0.022
Swaziland,2005,Africa,17360,1173900,0.025
Swaziland,2006,Africa,17360,1136334,1.7999999E-2
Swaziland,2007,Africa,17360,1133066,0.012
Swaziland,2008,Africa,17360,1133066,1.6000001E-2
Swaziland,2009,Africa,17360,1123913,2.7000001E-2
Swaziland,2010,Africa,17360,1354051,4.0000002E-3
Swaziland,2011,Africa,17360,1370424,0.02
Sweden,1989,Europe,449964,8401098,
Sweden,1990,Europe,449964,8526452,0.021
Sweden,1991,Europe,449964,8564317,0.003
Sweden,1995,Europe,449964,8821759,0.024
Sweden,1996,Europe,449964,8900954,0.035
Sweden,1997,Europe,449964,8865051,0.014
Sweden,1998,Europe,449964,8886738,0.021
Sweden,1999,Europe,449964,8911296,2.8999999E-2
Sweden,2000,Europe,449964,8873052,3.7999999E-2
Sweden,2001,Europe,449964,8875053,4.3000001E-2
Sweden,2002,Europe,449964,8876744,1.6000001E-2
Sweden,2003,Europe,449964,8878085,1.8999999E-2
Sweden,2004,Europe,449964,8986400,1.7000001E-2
Sweden,2005,Europe,449964,9001774,3.5999998E-2
Sweden,2006,Europe,449964,9016596,2.7000001E-2
Sweden,2007,Europe,449964,9031088,4.6999998E-2
Sweden,2008,Europe,449964,9031088,3.4000002E-2
Sweden,2009,Europe,449964,9059651,7.0000002E-3
Sweden,2011,Europe,449964,9088728,0.055
